Country,Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,mean
North America,NAC,93.49653282,93.48486369,93.57808167,93.81474378,93.67729751,93.7572773,93.83328892,93.75198911,93.73068698,93.9326856,94.00535374,94.11757615,93.99878648,93.7830126
Namibia,NAM,55.27799988,55.90499878,56.20100021,56.4980011,56.15999985,56.08000183,56.05699921,56.20000076,54.92399979,58.64899826,61.71099854,64.6740036,64.8769989,57.93953852
New Caledonia,NCL,87.58200073,87.48300171,87.37200165,87.27899933,86.88600159,86.66799927,86.51599884,86.32800293,86.09899902,85.91000366,86.04000092,86.14700317,86.27899933,86.66069324
Niger,NER,7.675000191,7.706999779,7.757999897,7.796999931,7.84499979,7.875999928,7.925000191,8.034000397,8.107000351,8.116000175,8.137999535,8.168000221,8.220999718,7.9513077
Nigeria,NGA,12.73099995,12.95100021,13.15499973,13.36699963,13.54100037,13.84200001,13.51299953,13.14500046,12.79599953,12.94499969,13.00500011,13.00800037,13.07999992,13.15992304
Nicaragua,NIC,50.81600189,52.02500153,51.98199844,51.98199844,50.57300186,50.37799835,50.22900009,50.11700058,49.94200134,49.65200043,49.89500046,50.14799881,50.43799973,50.62900015
Netherlands,NLD,90.28700256,90.11599731,89.98200226,89.9489975,89.53800201,88.55799866,88.45400238,88.32099915,87.77300262,87.34400177,86.65000153,86.77799988,86.79299927,88.50330822
Norway,NOR,95.55699921,95.14199829,95.36000061,95.56400299,95.12599945,95.58699799,95.96700287,95.8769989,95.59200287,95.65499878,95.38400269,95.45400238,95.68499756,95.53461574
Nepal,NPL,7.348999977,7.464000225,7.596000195,7.756000042,7.929999828,8.102000237,8.269000053,8.444000244,8.616000175,8.795000076,8.963999748,9.093000412,9.281999588,8.281538523
New Zealand,NZL,86.59600067,87.4260025,87.34999847,87.46199799,88.18199921,88.14099884,87.40399933,87.63200378,88.4240036,88.23100281,88.45999908,85.65399933,84.96800232,87.37923138
OECD members,OED,85.83901875,86.17128703,86.40070202,86.68719064,86.61319024,86.63146807,86.63550457,86.70792354,86.86981159,87.16195987,87.28911527,87.4439695,87.56618259,86.77056336
Oman,OMN,93.44100189,93.98500061,94.47899628,94.92500305,95.3259964,95.67700195,95.63999939,95.63200378,95.62000275,95.60800171,95.60199738,95.59600067,95.58499908,95.16276961
Other small states,OSS,58.23309857,58.85579012,59.30176856,59.85494224,59.75544224,59.8884568,60.07706839,59.96119185,60.12358666,60.47821799,60.69998968,61.00899718,61.03251017,59.94392773
Pakistan,PAK,31.36700058,26.64100075,24.90699959,22.69300079,22.47900009,20.71899986,21.38199997,22.99799919,24.66500092,26.55200005,24.86199951,24.12599945,24.56900024,24.45846161
Panama,PAN,71.96600342,72.43699646,74.63500214,73.1969986,66.98000336,69.86499786,74.36699677,71.38400269,70.53900146,70.8010025,69.4469986,66.66899872,68.00099945,70.79138477
Peru,PER,33.02600098,34.65999985,36.24000168,36.99900055,36.65999985,36.54100037,37.59700012,38.45199966,38.61000061,38.72399902,39.77799988,39.54199982,39.39799881,37.40207701
Philippines,PHL,49.60400009,50.08599854,51.0019989,51.22499847,51.74599838,52.8409996,53.02099991,54.33499908,55.57600021,55.08000183,56.48400116,57.85200119,59.31600189,53.70523071
Papua New Guinea,PNG,10.63899994,10.67199993,10.80799961,10.79699993,10.86600018,11.03600025,11.06000042,11.11699963,11.17500019,11.4289999,11.52499962,11.56900024,11.61800003,11.10084614
Poland,POL,76.91699982,78.25099945,79.10399628,79.6210022,79.94799805,79.90699768,80.17299652,80.81199646,81.54699707,82.2559967,82.35700226,83.15100098,83.89399719,80.6106139
Pre-demographic dividend,PRE,10.81677748,11.00739497,11.20414654,11.38553413,11.47322999,11.70517876,11.89900487,12.10833999,12.28665691,12.50460034,12.62727939,12.74092497,12.8659083,11.89422897
Puerto Rico,PRI,92.35700226,91.67099762,91.10600281,92.34300232,92.72000122,92.30400085,92.77799988,91.42199707,91.70999908,91.93399811,92.16200256,92.07700348,92.05999756,92.04953883
"Korea, Dem. People’s Rep.",PRK,22.05500031,22.15099907,22.25699997,22.37800026,22.49399948,22.63199997,22.75900078,22.87800026,23.01000023,23.13899994,23.26499939,23.41500092,23.55999947,22.76869231
Portugal,PRT,75.86299896,76.82700348,77.13700104,77.38600159,78.51899719,79.58899689,82.75499725,82.33699799,82.55400085,85.14600372,86.08899689,86.60800171,87.32099915,81.39469205
Paraguay,PRY,48.73899841,47.66799927,47.42900085,50.68299866,48.45899963,51.15100098,52.15299988,49.13600159,55.39799881,55.11100006,55.62799835,54.7840004,54.18899918,51.57907662
West Bank and Gaza,PSE,55.96900177,53.93899918,51.21300125,59.49900055,67.14199829,67.13800049,64.84400177,63.29899979,64.94999695,62.49900055,66.94000244,70.79699707,73.90399933,63.24099996
Pacific island small states,PSS,37.33536702,36.80388473,36.23722556,35.6603744,34.81206946,34.04124386,33.22610851,32.9580069,32.7361899,32.48428062,32.20322498,31.93723911,31.98038955,34.03196959
Post-demographic dividend,PST,88.55042579,88.77860365,89.0190893,89.29938267,89.41515086,89.51430753,89.65242174,89.74587416,89.82750439,90.13697786,90.31513822,90.45219694,90.50321102,89.63156032
French Polynesia,PYF,86.60500336,87.13300323,87.61199951,87.625,87.41400146,87.45500183,87.55999756,87.57800293,87.61399841,87.6780014,87.75499725,87.81900024,87.90299988,87.51930824
Qatar,QAT,99.84700012,99.68299866,99.68399811,99.57299805,99.52999878,99.44499969,99.49500275,99.5719986,99.56300354,99.56099701,99.60800171,99.61499786,99.60600281,99.59861521
Romania,ROU,65.16400146,67.05400085,66.57099915,67.64499664,67.53099823,65.62999725,66.73000336,66.6309967,67.33699799,68.28900146,72.26899719,75.01799774,75.48600006,68.56576832
Russian Federation,RUS,92.92099762,93.31900024,93.38899994,93.43099976,93.39299774,94.07499695,93.78500366,93.9960022,93.63500214,93.77799988,93.74299622,93.64299774,94.52899933,93.66438411
Rwanda,RWA,9.088999748,10.10299969,11.22200012,12.39700031,13.66899967,15.0340004,16.52199936,18.04700089,19.66300011,21.33099937,21.44599915,21.54999924,21.67399979,16.2882306
South Asia,SAS,13.33874747,13.44410358,13.5955195,13.5770605,13.81617541,13.92125829,15.62591214,17.58624522,18.15878963,18.88844193,19.28706071,19.76996297,20.56176437,16.27469552
Saudi Arabia,SAU,97.40699768,97.34799957,97.29699707,97.2460022,97.19599915,97.77799988,98.22100067,98.55899811,98.80500031,98.61199951,98.65299988,98.64700317,98.64299774,98.03169192
Sudan,SDN,50.59899902,51.05099869,51.58300018,51.95700073,51.75099945,51.87799835,52.16999817,51.77000046,52.51100159,52.72399902,52.93799973,53.3030014,53.57600021,52.13930746
Senegal,SEN,17.40200043,18.14599991,18.95599937,19.74399948,20.58099937,21.43499947,22.34000015,23.24399948,24.1779995,25.12999916,26.1590004,26.30200005,26.48200035,22.31530747
Singapore,SGP,90.12799835,89.92500305,89.95800018,90.07900238,90.06199646,90.43099976,89.59200287,89.25900269,89.56900024,90.03500366,90.8239975,90.76499939,90.5,90.08669281
Solomon Islands,SLB,12.79300022,12.84700012,13.01399994,13.17300034,13.1420002,13.35000038,13.65299988,13.70600033,13.80000019,13.90299988,14.02400017,14.15799999,14.29100037,13.52723092
Sierra Leone,SLE,4.602000237,4.631000042,4.675000191,4.711999893,4.743000031,4.790999889,4.842999935,4.987999916,5.177999973,5.22300005,5.068999767,5.09100008,5.170000076,4.901230775
El Salvador,SLV,47.44800186,50.69599915,49.48099899,49.22600174,48.71699905,48.90499878,49.58300018,49.51300049,48.79700089,54.33800125,52.72200012,52.4679985,52.19499969,50.31453852
Somalia,SOM,9.663999557,9.786000252,9.545000076,9.75,9.960000038,10.18900013,10.42399979,10.52200031,10.61900043,10.7159996,10.80900002,10.91300011,11.01500034,10.30092313
Serbia,SRB,67.19200134,67.45200348,67.68800354,67.91899872,70.56300354,71.08000183,73.5719986,73.92900085,71.67299652,72.85500336,75.38200378,73.54000092,73.59300232,71.26446298
Sub-Saharan Africa (excluding high income),SSA,13.61614383,13.89515707,14.18326932,14.87885178,14.9602869,15.01361589,15.294571,15.60247799,15.90486995,16.1672727,16.33498075,16.34849756,16.45676539,15.28128924
South Sudan,SSD,7.876999855,7.888999939,7.901000023,7.889999866,7.78399992,7.81099987,7.850999832,6.945000172,6.813000202,6.795000076,6.627999783,6.438000202,6.306000233,7.302153844
Sub-Saharan Africa,SSF,13.61614383,13.89515707,14.18326932,14.87885178,14.9602869,15.01361589,15.294571,15.60247799,15.90486995,16.1672727,16.33498075,16.34849756,16.45676539,15.28128924
Small states,SST,60.82058138,61.16958545,61.62890777,61.77252217,61.57301114,61.5619986,61.55586577,61.49316735,61.52498143,61.75891227,61.88932585,62.04513028,62.02237001,61.60125842
Sao Tome and Principe,STP,38.76599884,39.20299911,39.56200027,40.09400177,40.53300095,40.87400055,41.17499924,41.45299911,41.79700089,42.25600052,42.41400146,42.8769989,43.20299911,41.09284621
Suriname,SUR,89.58200073,89.66600037,89.67099762,89.7519989,89.58599854,89.58499908,89.59400177,89.58499908,89.47499847,89.40699768,89.25499725,89.38800049,89.41500092,89.53546084
Slovak Republic,SVK,93.06900024,92.66799927,92.6760025,92.16500092,90.21600342,90.61799622,90.23799896,90.0530014,90.22100067,90.04499817,89.66899872,89.31500244,89.51399994,90.80515407
Slovenia,SVN,87.35299683,86.68699646,86.76000214,88.70999908,87.15699768,85.97799683,86.57499695,87.21299744,86.41699982,83.9940033,86.53299713,89.33300018,88.32499695,87.00269083
Sweden,SWE,94.23100281,94.24700165,94.18599701,94.08000183,93.77899933,93.55799866,93.9940033,94.06700134,93.77700043,93.79299927,93.77100372,93.88300323,94.21700287,93.96792426
Eswatini,SWZ,63.36299896,62.87400055,62.43399811,61.89599991,61.41400146,60.76399994,60.22000122,59.81100082,59.18500137,58.54199982,57.92900085,57.39099884,57.52299881,60.25738467
Syrian Arab Republic,SYR,65.84400177,69.73200226,68.86499786,71.95500183,78.35099792,75.87999725,83.04199982,82.18299866,81.59600067,81.52200317,81.44400024,81.4489975,81.39499664,77.17369197
Chad,TCD,0.924000025,0.930000007,0.93599999,0.944999993,0.953999996,0.977999985,0.986999989,1.001999974,1.01699996,1.034000039,1.044999957,1.034999967,1.027999997,0.985769221
East Asia & Pacific (IDA & IBRD countries),TEA,39.06753445,40.05384869,40.76729478,41.58131549,42.38769911,43.28347495,44.14749112,44.98112129,45.81652575,46.54817448,47.50441389,48.23752565,48.85420406,44.09466336
Europe & Central Asia (IDA & IBRD countries),TEC,77.73553224,78.69026176,79.11596638,79.193499,78.97215431,78.86068841,78.72365402,79.15859556,79.1602195,80.35438874,80.66475005,80.93428412,81.22214984,79.445088
Togo,TGO,12.59300041,12.66800022,12.69099998,12.69200039,12.72900009,12.78100014,12.87199974,12.98099995,13.08699989,13.22799969,13.36499977,13.50699997,13.66699982,12.9893077
Thailand,THA,42.85900116,42.99100113,42.5909996,42.74000168,43.51300049,43.26499939,41.46500015,40.87799835,43.83399963,46.72499847,47.82300186,48.74100113,49.17300034,44.35369257
Tajikistan,TJK,59.19499969,59.37599945,59.54100037,59.62400055,59.72299957,59.96099854,60.00799942,60.18999863,60.47800064,60.65499878,60.97399902,61.32099915,61.52899933,60.19807639
Turkmenistan,TKM,74.15699768,74.28399658,74.60299683,75.7559967,75.93599701,75.80899811,76.20999908,76.3730011,76.51000214,76.72799683,76.88200378,77.02999878,77.18599701,75.95876782
Latin America & the Caribbean (IDA & IBRD countries),TLA,60.12506575,60.83883343,61.54912233,62.00765825,61.87672592,62.44669931,63.12745656,64.07466714,64.45785962,64.96721271,64.59698404,64.18741389,63.81222609,62.92830193
Timor-Leste,TLS,17.87000084,19.36700058,19.7310009,20.39100075,19.96899986,19.98999977,20.64900017,20.86400032,20.17099953,18.74799919,19.00600052,19.38599968,18.96100044,19.62330789
Middle East & North Africa (IDA & IBRD countries),TMN,51.57170679,52.56869797,51.0576893,53.65900239,53.76728253,55.19785405,56.52115583,58.22367451,57.49045227,57.54098223,57.64989837,61.67561172,61.09899357,56.00176935
Tonga,TON,40.33800125,40.24399948,40.15299988,40.30400085,40.44900131,40.68899918,40.88800049,40.91999817,40.66400146,40.77299881,40.96699905,41.11500168,41.18500137,40.66838485
South Asia (IDA & IBRD),TSA,13.33874747,13.44410358,13.5955195,13.5770605,13.81617541,13.92125829,15.62591214,17.58624522,18.15878963,18.88844193,19.28706071,19.76996297,20.56176437,16.27469552
Sub-Saharan Africa (IDA & IBRD countries),TSS,13.61614383,13.89515707,14.18326932,14.87885178,14.9602869,15.01361589,15.294571,15.60247799,15.90486995,16.1672727,16.33498075,16.34849756,16.45676539,15.28128924
Trinidad and Tobago,TTO,83.98999786,84.67500305,85.10800171,85.6210022,85.66600037,85.4280014,84.84200287,86.41400146,85.13600159,85.1230011,85.42199707,84.26000214,84.22899628,85.07030839
Tunisia,TUN,72.22799683,71.11299896,75.72599792,78.38899994,79.49700165,73.93499756,79.49099731,80.22399902,81.36000061,81.41899872,81.42900085,81.42099762,81.48899841,78.28622965
Turkey,TUR,43.84400177,51.00299835,52.68899918,53.35599899,51.33599854,50.98300171,51.92599869,54.60300064,56.86899948,60.52000046,62.07899857,63.70500183,63.66699982,55.12153831
Tanzania,TZA,6.881000042,6.988999844,7.122000217,7.251999855,7.342999935,7.471000195,7.624000072,8.098999977,8.649000168,9.267000198,9.475000381,9.687000275,9.913999557,8.136384671
Uganda,UGA,8.30700016,9.079000473,9.88599968,10.69699955,11.46800041,12.32800007,13.21399975,13.98400021,14.09899998,14.23099995,14.38599968,14.51200008,14.67300034,12.37415387
Ukraine,UKR,81.13999939,81.19999695,81.20899963,81.08200073,80.86100006,80.43699646,79.9240036,80.47699738,80.34400177,85.88899994,86.14199829,86.5510025,86.4260025,82.43707686
Upper middle income,UMC,49.36936203,50.41884175,51.35724508,52.30908996,52.90178005,53.7073634,54.44737061,55.28104857,56.0232169,56.85402704,57.29417717,57.7339469,58.22663835,54.30185445
Uruguay,URY,76.15000153,73.53700256,73.11699677,73.23000336,73.22100067,74.01399994,74.29199982,75.57299805,75.85900116,76.30999756,75.87200165,75.54399872,75.72000122,74.80300023
United States,USA,94.07499695,94.05400085,94.17299652,94.44100189,94.35800171,94.41799927,94.5019989,94.41100311,94.43000031,94.63600159,94.74099731,94.84100342,94.72299957,94.44638472
Uzbekistan,UZB,52.78099823,53.23699951,53.72499847,54.33300018,54.86500168,55.31999969,55.68799973,56.00500107,56.3409996,56.68799973,57.05199814,57.38600159,57.63299942,55.46569208
St. Vincent and the Grenadines,VCT,80.05599976,80.09500122,80.23600006,80.19599915,80.25,80.30200195,80.28800201,80.30200195,80.34600067,80.3769989,80.44499969,80.46199799,80.50800323,80.29715435
"Venezuela, RB",VEN,64.07700348,64.46700287,65.28600311,65.5019989,64.80599976,64.19300079,65.10199738,65.94999695,65.93299866,65.66100311,65.2990036,65.20800018,64.94499969,65.10992373
Virgin Islands (U.S.),VIR,88.31199646,88.37999725,88.41200256,88.41500092,88.27500153,88.30999756,88.37000275,88.3769989,88.36699677,88.3769989,88.36499786,88.3690033,88.38800049,88.36284579
Vietnam,VNM,22.80800056,24.37800026,25.76600075,26.80200005,27.60400009,28.02799988,28.73500061,29.15500069,29.42900085,30.59199905,34.23099899,35.79199982,37.72700119,29.31130791
Vanuatu,VUT,22.77000046,22.95599937,23.06200027,23.25600052,23.41600037,23.5,23.41900063,23.36700058,23.41399956,23.46699905,23.55900002,23.56500053,23.65699959,23.339077
World,WLD,46.91859803,47.6377026,48.16040324,48.72260873,48.96340576,49.3827987,50.07604097,50.87791855,51.20166748,51.60969385,51.9508574,52.24034315,52.40427019,50.01125451
Samoa,WSM,63.42699814,63.40299988,63.52899933,63.38499832,63.0530014,63.13800049,63.18000031,63.16999817,63.17200089,63.1629982,63.10599899,63.06999969,63.06200027,63.2198457
"Yemen, Rep.",YEM,37.67100143,37.27999878,36.91999817,36.7120018,36.02399826,35.90499878,34.52399826,34.06800079,33.63999939,32.94100189,30.84300041,31.21800041,31.5720005,34.56292299
South Africa,ZAF,77.01399994,77.35199738,79.5039978,84.01200104,85.36799622,85.35399628,85.86000061,86.91699982,87.04299927,88.18099976,87.93099976,87.66000366,87.14800262,84.56492263
Zambia,ZMB,9.005999565,9.210000038,9.416999817,9.592000008,9.904000282,10.29899979,10.58100033,10.8739996,11.06599998,11.26599979,11.40999985,11.59799957,11.78100014,10.46184606
Zimbabwe,ZWE,24.21100044,24.78899956,24.23600006,23.45499992,23.60700035,23.81299973,24.15800095,24.44599915,24.47500038,24.38999939,24.29100037,24.21800041,24.18899918,24.17523076
