Country,Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,mean
North America,NAC,90.16968529,90.3556986,90.50876248,90.58878315,90.40829535,90.4523768,90.84299945,91.06702703,91.32755718,91.4477243,91.39417841,91.41749304,91.74602775,90.90204683
Namibia,NAM,71.90899658,71.9489975,71.77100372,71.58799744,70.96600342,70.55200195,70.18699646,69.94599915,72.46199799,73.15899658,74.43499756,75.43199921,75.58799744,72.30338346
New Caledonia,NCL,80.13400269,80.16200256,80.16000366,80.17299652,79.92099762,79.93699646,79.91300201,79.85299683,79.77400208,79.73400116,79.83399963,79.91000366,80.01799774,79.96330789
Niger,NER,10.47099972,10.50599957,10.55500031,10.66699982,10.65499973,10.76799965,10.79599953,11.03299999,11.10599995,11.14599991,11.1590004,11.20800018,11.28800011,10.87369222
Nigeria,NGA,21.12199974,21.46999931,21.79299927,22.12700081,22.39800072,22.87800026,22.79100037,22.62199974,22.46899986,22.71299934,22.8010006,22.79000092,22.89800072,22.37476936
Nicaragua,NIC,49.42499924,50.01800156,49.90599823,49.8219986,50.65599823,51.90599823,53.26499939,54.64300156,55.91799927,57.05500031,57.29299927,57.53900146,57.81600189,53.48169209
Netherlands,NLD,85.45400238,84.94200134,84.28600311,84.26899719,83.92099762,81.98999786,81.81400299,81.52600098,80.69599915,80.06900024,80.20999908,80.14700317,80.26300049,82.27592351
Norway,NOR,89.91400146,88.3259964,88.98400116,89.19799805,88.98799896,89.28500366,90.28099823,90.50299835,90.69000244,90.20500183,90.81999969,90.8710022,91.49299622,89.9659999
Nepal,NPL,25.8010006,26.0739994,26.39100075,26.8239994,27.19000053,27.5720005,27.92499924,28.33499908,28.71800041,29.13899994,29.47299957,29.68099976,30.19000053,27.94715383
New Zealand,NZL,77.0510025,77.96600342,78.84500122,78.61000061,79.46900177,79.94400024,79.58799744,79.62599945,81.22599792,81.67700195,82.31500244,78.95999908,78.29000092,79.50515454
OECD members,OED,80.30591738,80.82619037,81.14190609,81.39161638,81.13215153,81.18381889,81.38136268,81.62368522,81.80353234,82.0006073,82.22562645,82.3588357,82.49830314,81.52873488
Oman,OMN,93.63300323,94.38500214,95.03800201,95.61399841,96.11199951,96.52700043,96.46499634,96.4509964,96.41799927,96.38300323,96.36299896,96.33699799,96.29699707,95.84792269
Other small states,OSS,66.4330264,67.56494143,68.58114627,69.89075114,70.65092245,71.62619388,72.16330318,72.5232143,72.58199588,72.66250437,72.90510193,73.03327714,73.04011265,71.05049931
Pakistan,PAK,39.26499939,41.3390007,41.56800079,40.52299881,40.56900024,40.72000122,41.14400101,42.51599884,43.80400085,43.38700104,43.37200165,42.58599854,42.92499924,41.82446172
Panama,PAN,60.97200012,62.72600174,65.9280014,67.2519989,63.35599899,63.61999893,64.35299683,66.02799988,66.00900269,65.19400024,64.25299835,62.61700058,62.93399811,64.24938437
Peru,PER,45.32699966,47.35100174,48.47700119,48.66400146,49.29600143,48.76100159,48.12400055,49.64500046,51.0359993,50.27299881,50.89300156,50.1269989,49.52299881,49.03823119
Philippines,PHL,50.40999985,51.09799957,52.16699982,52.5530014,53.73799896,54.99499893,56.13499832,58.43799973,59.60900116,59.13999939,61.35800171,63.51699829,63.98500061,56.70330752
Papua New Guinea,PNG,25.67399979,25.74200058,26.05900002,26.02000046,26.17499924,26.57099915,26.61700058,26.74200058,26.87000084,27.46800041,27.68600082,27.78000069,27.88599968,26.7146156
Poland,POL,72.10700226,73.42900085,74.49099731,75.05699921,75.10600281,74.6780014,74.68499756,75.01200104,75.44000244,75.71099854,75.8259964,76.1190033,76.06999969,74.90238483
Pre-demographic dividend,PRE,25.13155866,25.39587926,25.64587156,26.00043589,26.2496714,26.65207507,27.10247556,27.43454684,27.61972426,27.85972515,28.01226846,28.15861828,28.33323995,26.89200695
Puerto Rico,PRI,80.47399902,79.80699921,79.75299835,79.96299744,79.5719986,79.84200287,78.50700378,79.03299713,78.23999786,77.39800262,76.58100128,76.55899811,76.58999634,78.63992251
"Korea, Dem. People’s Rep.",PRK,39.32799911,39.47000122,39.72999954,39.9469986,40.15200043,40.4280014,40.56800079,40.68399811,40.88800049,41.00799942,41.08599854,41.28499985,41.46300125,40.46438452
Portugal,PRT,72.75299835,73.9960022,73.53700256,74.17500305,73.66799927,74.41400146,74.56500244,73.79399872,73.84200287,75.66200256,77.29699707,78.08399963,78.94000244,74.97900097
Paraguay,PRY,46.02399826,47.18999863,49.9640007,52.72900009,49.88800049,53.63600159,54.23400116,54.30400085,55.47299957,57.05599976,56.625,56.38999939,57.27999878,53.13792302
West Bank and Gaza,PSE,59.41600037,59.51399994,61.19499969,65.19200134,66.44999695,67.71800232,66.97499847,67.65699768,68.83599854,68.84799957,69.15899658,69.34999847,69.90599823,66.17046063
Pacific island small states,PSS,46.21526245,45.69391323,45.15954756,44.72787633,44.1208644,43.58944338,43.07642835,42.9545707,42.84759135,42.68003524,42.67759652,42.66178135,42.69456628,43.77688286
Post-demographic dividend,PST,83.84081985,84.07727811,84.29389176,84.46827104,84.36504375,84.33479528,84.58499685,84.72525678,84.94328421,85.11239428,85.30335531,85.45933236,85.7280394,84.71051992
French Polynesia,PYF,80.1760025,80.95400238,81.67199707,81.6210022,81.3789978,81.48799896,81.5530014,81.53099823,81.5490036,81.59400177,81.64199829,81.67500305,81.73400116,81.42830834
Qatar,QAT,98.76599884,98.96600342,99.07299805,99.18499756,99.26599884,99.36399841,99.42500305,99.45700073,99.4980011,99.55500031,99.5719986,99.58799744,99.58699799,99.33092264
Romania,ROU,64.14900208,65.375,65.9980011,67.24099731,66.95999908,64.1989975,66.86599731,66.64900208,67.05899811,67.6230011,70.05699921,72.1309967,72.28500366,67.43015348
Russian Federation,RUS,92.08100128,92.18800354,92.19100189,92.2559967,91.99500275,92.43599701,92.16600037,92.29699707,91.92700195,91.91100311,91.91699982,91.46399689,92.31099701,92.08769226
Rwanda,RWA,21.34499931,23.21199989,25.19000053,27.28499985,29.30999947,31.50900078,33.84799957,36.13100052,38.34799957,40.66999817,40.92200089,41.04600143,41.2519989,33.08215376
South Asia,SAS,22.16558105,22.47962504,22.75661778,22.76382373,22.98979175,23.24804691,24.11356088,25.07556564,25.46430406,25.70514449,25.99140097,26.16892463,26.50565872,24.26369582
Saudi Arabia,SAU,92.15299988,92.21199799,92.3030014,92.40899658,92.5,92.89700317,93.2990036,93.6989975,94.07099915,94.44300079,94.65100098,94.6210022,94.59500122,93.37330804
Sudan,SDN,51.80500031,52.16699982,52.59400177,52.90599823,53.17399979,53.02299881,53.6629982,53.38399887,53.49599838,53.60100174,53.72299957,53.9070015,54.06200027,53.1926921
Senegal,SEN,28.45599937,29.26000023,30.22200012,31.09000015,31.98999977,32.95100021,33.90499878,34.93199921,35.90299988,36.9659996,38.07699966,38.29700089,38.57799911,33.89438438
Singapore,SGP,80.80000305,81.34200287,80.80500031,81.03800201,81.66899872,81.72599792,81.4469986,81.09400177,81.55899811,81.65799713,82.09300232,81.8789978,81.15699768,81.40515371
Solomon Islands,SLB,18.93199921,19.18799973,19.45999908,19.73500061,19.76300049,19.94000053,20.41300011,20.62100029,20.76600075,20.90800095,21.06399918,21.23600006,21.41699982,20.26484621
Sierra Leone,SLE,15.07199955,15.1590004,15.34200001,15.44799995,15.52799988,15.70199966,15.88599968,16.45199966,17.15999985,17.18700027,16.39699936,16.68499947,16.91600037,16.07184601
El Salvador,SLV,61.84999847,65.37999725,64.30000305,63.31800079,62.05599976,63.59500122,63.2840004,63.13499832,63.51699829,64.97399902,64.56800079,65.52600098,65.08999634,63.89176882
Somalia,SOM,20.71999931,20.92200089,20.56699944,20.89800072,21.25099945,21.64900017,22.03700066,22.15699959,22.28899956,22.39900017,22.57600021,22.74699974,22.87299919,21.77576916
Serbia,SRB,64.65799713,64.7460022,64.73500061,64.88200378,65.82700348,64.91100311,67.12799835,66.38300323,64.50900269,64.83100128,65.70500183,64.85199738,66.14399719,65.33161633
Sub-Saharan Africa (excluding high income),SSA,26.28071642,26.54511493,26.88704704,27.26824127,27.30669628,27.49269635,27.867502,28.13803097,28.41276886,28.69126305,28.89091431,28.96464732,29.13407367,27.83690096
South Sudan,SSD,17.96800041,17.95700073,17.95599937,17.89999962,17.48200035,17.55500031,17.70599937,15.42399979,15.74800014,15.46000004,14.85400009,14.18400002,13.84799957,16.46476922
Sub-Saharan Africa,SSF,26.28071642,26.54511493,26.88704704,27.26824127,27.30669628,27.49269635,27.867502,28.13803097,28.41276886,28.69126305,28.89091431,28.96464732,29.13407367,27.83690096
Small states,SST,64.95940721,65.68556278,66.58902717,67.25468141,67.7199097,68.41099255,68.84003112,69.18502781,69.26236056,69.38730321,69.59674868,69.68755812,69.70342113,68.17554088
Sao Tome and Principe,STP,50.81900024,51.29800034,51.67399979,52.22499847,52.68799973,53.01100159,53.30799866,53.56399918,53.88999939,54.35499954,54.49399948,54.95000076,55.25799942,53.19492281
Suriname,SUR,82.34999847,82.71700287,82.94400024,83.28500366,83.23999786,83.43599701,83.63800049,83.80500031,83.82099915,83.90299988,83.84200287,84.0039978,84.01300049,83.4613847
Slovak Republic,SVK,82.86699677,83.29199982,82.73899841,81.55200195,79.69200134,78.71199799,79.12799835,80.15499878,79.80000305,80.24199677,80.97299957,80.70700073,80.79599762,80.8196147
Slovenia,SVN,82.75900269,81.38200378,81.90899658,83.47799683,80.96199799,80.01499939,80.3239975,80.85700226,80.38999939,79.28299713,80.97399902,82.76999664,82.93299866,81.38738368
Sweden,SWE,84.67099762,84.84899902,85.10099792,85.56999969,85.26000214,85.02999878,85.61199951,85.4509964,85.44999695,85.91300201,86.06500244,86.45600128,86.41600037,85.52646109
Eswatini,SWZ,78.08999634,77.45300293,76.83000183,76.09500122,75.3789978,74.53900146,73.76200104,73.08499908,72.25,71.36100006,70.44999695,69.58499908,69.73100281,73.73923082
Syrian Arab Republic,SYR,52.43000031,53.36800003,51.51900101,60.11399841,59.38899994,61.27999878,59.55799866,58.91600037,58.29999924,58.04399872,58.10200119,58.0719986,57.97800064,57.46692276
Chad,TCD,10.40600014,10.41699982,10.49300003,10.56900024,10.6619997,10.94400024,10.94499969,11.13199997,11.25399971,11.40499973,11.46899986,11.31900024,11.25800037,10.9440769
East Asia & Pacific (IDA & IBRD countries),TEA,45.00336122,45.82368097,46.6514774,47.31757007,48.00846578,48.73824366,49.66462574,50.48574767,51.18058096,51.76461436,52.67985684,53.17579366,53.61751286,49.54704086
Europe & Central Asia (IDA & IBRD countries),TEC,74.98381514,75.79007947,76.34237879,76.72765043,76.40766763,76.54030718,76.5939382,76.86959677,76.69262631,77.00913603,77.21907856,77.12244356,77.29754008,76.58432755
Togo,TGO,26.04299927,26.17399979,26.20599937,26.18499947,26.23999977,26.3220005,26.4829998,26.68000031,26.86800003,27.12599945,27.37400055,27.62999916,27.92200089,26.7117691
Thailand,THA,44.59199905,44.40800095,44.66400146,43.79499817,45.73600006,45.63100052,43.07500076,42.35300064,45.22299957,47.88800049,48.92699814,49.33100128,49.67599869,45.79223075
Tajikistan,TJK,47.85499954,48.08200073,48.29999924,48.43399811,48.54499817,48.82500076,48.91600037,49.14799881,49.49100113,49.7120018,50.07699966,50.47900009,50.73899841,49.12330745
Turkmenistan,TKM,69.05599976,69.19499969,69.54199982,70.80000305,70.97299957,70.84100342,71.29299927,71.46499634,71.61399841,71.85099792,72.00700378,72.16100311,72.32700348,71.00961597
Latin America & the Caribbean (IDA & IBRD countries),TLA,59.47070385,60.25348703,61.22316154,61.82426893,61.4646628,61.66434902,61.76031407,62.35669337,62.31969716,62.55956428,62.0747744,61.84093624,61.42265286,61.55655889
Timor-Leste,TLS,29.07799911,31.79000092,32.10499954,33.11600113,32.47100067,32.49900055,33.55799866,33.93500137,32.86100006,30.41799927,31.02099991,31.52400017,30.97400093,31.95000018
Middle East & North Africa (IDA & IBRD countries),TMN,58.842129,60.05503568,59.49625173,60.47507586,60.85273065,61.84790267,61.47292065,61.83526038,61.87359608,61.79699199,62.17584633,63.16577398,62.89610697,61.29120169
Tonga,TON,46.94100189,46.875,46.68099976,46.8370018,47.02099991,47.32400131,47.59799957,47.6969986,47.38000107,47.47700119,47.72700119,47.92300034,48.06000137,47.34930831
South Asia (IDA & IBRD),TSA,22.16558105,22.47962504,22.75661778,22.76382373,22.98979175,23.24804691,24.11356088,25.07556564,25.46430406,25.70514449,25.99140097,26.16892463,26.50565872,24.26369582
Sub-Saharan Africa (IDA & IBRD countries),TSS,26.28071642,26.54511493,26.88704704,27.26824127,27.30669628,27.49269635,27.867502,28.13803097,28.41276886,28.69126305,28.89091431,28.96464732,29.13407367,27.83690096
Trinidad and Tobago,TTO,77.00099945,76.6989975,76.14499664,75.72599792,74.70400238,73.62599945,73.50900269,75.01999664,73.66200256,73.65799713,72.34700012,70.7009964,70.75700378,74.11961482
Tunisia,TUN,68.0530014,67.25800323,67.95600128,67.42099762,67.09400177,66.7460022,68.68499756,68.63999939,69.07099915,69.08999634,69.15399933,69.16600037,69.24199677,68.27507665
Turkey,TUR,57.81900024,61.7120018,63.23699951,63.79800034,63.42499924,64.93800354,65.80000305,66.52100372,67.25099945,68.47899628,69.40299988,69.30599976,68.93299866,65.43246196
Tanzania,TZA,15.88599968,16.11199951,16.45000076,16.71699905,16.91799927,17.21899986,17.58300018,17.45599937,17.40099907,17.30900002,17.65399933,18,18.36100006,17.15892278
Uganda,UGA,22.51399994,23.19599915,23.8920002,24.5189991,24.93300056,25.49500084,26.05800056,26.3010006,26.54999924,26.81200027,27.12299919,27.32299995,27.65699959,25.56715378
Ukraine,UKR,82.27999878,82.40799713,82.4980011,82.43199921,82.15100098,81.71499634,81.48799896,81.92099762,81.37200165,82.49199677,82.15000153,82.3219986,82.29000092,82.11684535
Upper middle income,UMC,53.81642069,54.56773031,55.37624634,56.07248423,56.39795092,56.98453435,57.41919051,57.93992782,58.3840295,58.90964115,59.12750625,59.33808772,59.62746179,57.22778551
Uruguay,URY,67.84100342,67.82099915,67.94000244,68.44400024,68.8769989,69.57900238,70.04499817,70.78700256,70.21900177,70.76100159,70.125,69.42500305,68.91999817,69.29107783
United States,USA,91.22599792,91.3690033,91.59999847,91.73300171,91.63200378,91.6740036,92.03800201,92.25299835,92.53099823,92.63300323,92.55000305,92.5719986,92.91600037,92.05592405
Uzbekistan,UZB,53.50699997,53.97299957,54.4640007,55.10200119,55.64599991,56.08499908,56.44499969,56.75999832,57.0909996,57.42699814,57.77899933,58.09199905,58.33399963,56.20807648
St. Vincent and the Grenadines,VCT,72.21099854,72.3010025,72.45800018,72.44300079,72.49500275,72.54199982,72.53399658,72.56700134,72.63700104,72.68299866,72.77899933,72.81300354,72.88400269,72.56515444
"Venezuela, RB",VEN,63.06900024,64.70999908,66.53299713,65.29799652,64.71099854,62.7859993,63.41500092,64.00499725,63.9980011,63.72299957,63.36899948,63.24599838,62.9980011,63.98930682
Virgin Islands (U.S.),VIR,80.00099945,80.11199951,80.17199707,80.17099762,79.96199799,80.03900146,80.14199829,80.16400146,80.16200256,80.19200134,80.19599915,80.21499634,80.25900269,80.13746115
Vietnam,VNM,31.84900093,33.94100189,35.97299957,37.74100113,39.30799866,39.27000046,40.18500137,40.04199982,39.94200134,40.43399811,44.09199905,46.3370018,47.62799835,39.74938481
Vanuatu,VUT,29.61899948,29.87999916,30.04800034,30.30900002,30.52199936,30.61899948,30.51099968,30.43899918,30.48699951,30.54700089,30.63199997,30.63800049,30.76399994,30.38576904
World,WLD,47.57980847,48.11959429,48.5973998,48.9338702,48.91398944,49.22168013,49.76313922,50.35071221,50.63574345,50.89160573,51.22755639,51.40080655,51.56131702,49.78440176
Samoa,WSM,64.98300171,64.97200012,65.1269989,64.97499847,64.6210022,64.70700073,64.76200104,64.76699829,64.77200317,64.76799774,64.71600342,64.69799805,64.70700073,64.81346189
"Yemen, Rep.",YEM,54.18500137,54.0320015,53.85300064,53.90800095,53.26900101,53.26699829,52.95899963,52.38100052,52.22000122,51.92900085,49.54899979,49.0870018,48.69499969,52.2564621
South Africa,ZAF,83.26699829,82.28800201,84.08499908,84.18699646,83.80500031,83.26200104,83.15599823,82.82099915,83.65599823,84.08499908,83.46700287,82.7519989,82.93099976,83.36630719
Zambia,ZMB,24.6989994,25.12000084,25.46299934,25.66399956,26.49099922,27.56699944,28.47500038,29.20899963,29.60000038,29.95999908,30.21500015,30.52099991,30.82500076,27.98530755
Zimbabwe,ZWE,49.27000046,49.08000183,47.31299973,44.85200119,44.5,44.01200104,43.63800049,43.11899948,43.18299866,43.13399887,43.07699966,43.04899979,43.16199875,44.72223076
